Store_ID,Month,Product_ID,total_revenue,revenue_percentage,total_units_sold,avg_selling_price,avg_inventory_level,cumulative_percent,abc_class
S005,2022-11,P0153,146575.07841787336,3.04,2885,50.81,147.20,57.83,A
S005,2022-11,P0175,145849.2419691086,3.03,2731,53.41,136.20,60.85,A
S005,2022-11,P0031,142768.09374222756,2.96,2745,52.01,143.43,63.82,A
S005,2022-11,P0149,140244.4038025379,2.91,2861,49.02,150.93,66.73,A
S005,2022-11,P0085,140212.21517448424,2.91,2770,50.62,140.47,69.64,A
S005,2022-11,P0067,139723.5632431507,2.9,3076,45.42,153.90,72.53,A
S005,2022-11,P0068,138817.62301263813,2.88,2503,55.46,129.23,75.42,A
S005,2022-11,P0116,135397.70751523972,2.81,2700,50.15,146.97,78.22,A
S005,2022-11,P0129,135366.2747452259,2.81,2637,51.33,137.40,81.03,B
S005,2022-11,P0017,134255.9012266159,2.79,2693,49.85,142.90,83.82,B
S005,2022-11,P0094,131873.35823802947,2.74,2758,47.81,140.73,86.56,B
S005,2022-11,P0083,131285.69646205902,2.72,2701,48.61,123.50,89.28,B
S005,2022-11,P0159,130461.4443581581,2.71,2578,50.61,136.37,91.99,B
S005,2022-11,P0096,130318.51937885283,2.7,2574,50.63,138.50,94.69,B
S005,2022-11,P0079,128633.62507157326,2.67,2668,48.21,139.57,97.36,C
S005,2022-11,P0070,127281.60326919556,2.64,2959,43.02,147.47,100,C
S005,2022-12,P0046,236709.09339103702,4.81,4379,54.06,193.45,4.81,A
S005,2022-12,P0069,230648.24520168308,4.69,4565,50.53,205.97,9.5,A
S005,2022-12,P0187,203372.36405186652,4.14,3862,52.66,171.97,13.64,A
S005,2022-12,P0126,203348.73349905014,4.13,4006,50.76,178.52,17.77,A
S005,2022-12,P0125,197350.51732921603,4.01,3842,51.37,179.77,21.79,A
S005,2022-12,P0178,197247.1746442318,4.01,3894,50.65,175.61,25.8,A
S005,2022-12,P0066,194438.6615508079,3.95,3793,51.26,173.35,29.75,A
S005,2022-12,P0133,185447.35661964415,3.77,4261,43.52,180.74,33.52,A
S005,2022-12,P0057,181194.87585058218,3.68,3521,51.46,171.81,37.21,A
S005,2022-12,P0016,181060.2016237259,3.68,3575,50.65,162.32,40.89,A
S005,2022-12,P0061,170534.24905633935,3.47,3773,45.2,164.97,44.35,A
S005,2022-12,P0017,160708.7673883438,3.27,2935,54.76,139.58,47.62,A
S005,2022-12,P0116,158961.64278297423,3.23,2897,54.87,146.84,50.85,A
S005,2022-12,P0175,158578.08707618713,3.22,2675,59.28,129.65,54.08,A
S005,2022-12,P0166,158256.06309223175,3.22,2890,54.76,143.03,57.3,A
S005,2022-12,P0153,157696.44613809584,3.21,3097,50.92,146.55,60.5,A
S005,2022-12,P0031,151670.44047737122,3.08,2604,58.25,132.03,63.59,A
S005,2022-12,P0067,149191.36871261595,3.03,2815,53,137.13,66.62,A
S005,2022-12,P0068,148190.51533088688,3.01,2740,54.08,131.29,69.63,A
S005,2022-12,P0079,145022.13308658602,2.95,2760,52.54,136.48,72.58,A
S005,2022-12,P0159,142388.95804691315,2.9,2522,56.46,122.19,75.48,A
S005,2022-12,P0094,141455.5450864792,2.88,2743,51.57,142.19,78.35,A
S005,2022-12,P0149,139469.99451236724,2.84,3252,42.89,152.55,81.19,B
S005,2022-12,P0085,138962.11476001743,2.83,2405,57.78,123.26,84.02,B
S005,2022-12,P0096,138872.95680675507,2.82,3049,45.55,135.65,86.84,B
S005,2022-12,P0183,136724.955402565,2.78,2728,50.12,137.71,89.62,B
S005,2022-12,P0083,136665.02500276567,2.78,2890,47.29,150.97,92.4,B
S005,2022-12,P0129,136526.4706998825,2.78,2835,48.16,127.16,95.18,C
S005,2022-12,P0070,120113.41910877227,2.44,2724,44.09,138.81,97.62,C
S005,2022-12,P0171,117168.93169269564,2.38,2585,45.33,137.03,100,C
S005,2023-01,P0069,257843.97476539615,5.05,4416,58.39,195.35,5.05,A
S005,2023-01,P0046,242334.53917942054,4.75,4443,54.54,199.42,9.8,A
S005,2023-01,P0178,239923.3493972778,4.7,4048,59.27,182.48,14.5,A
S005,2023-01,P0125,224302.02014989857,4.39,4090,54.84,173.45,18.89,A
S005,2023-01,P0066,219976.47483439444,4.31,4104,53.6,180.84,23.2,A
S005,2023-01,P0061,209981.96261205673,4.11,4125,50.9,177.87,27.31,A
S005,2023-01,P0016,197578.1538784027,3.87,3549,55.67,159.13,31.18,A
S005,2023-01,P0187,197421.53184022903,3.87,3933,50.2,169.84,35.05,A
S005,2023-01,P0057,193551.54908480644,3.79,4204,46.04,194.45,38.84,A
S005,2023-01,P0133,187245.78969717026,3.67,3652,51.27,151.74,42.51,A
S005,2023-01,P0079,168497.4142503738,3.3,2832,59.5,142.55,45.81,A
S005,2023-01,P0129,166859.9193766594,3.27,3050,54.71,146.97,49.08,A
S005,2023-01,P0116,163486.5937128067,3.2,2786,58.68,140.48,52.28,A
S005,2023-01,P0017,163261.79202814103,3.2,3189,51.2,154.58,55.48,A
S005,2023-01,P0159,162993.582655716,3.19,2824,57.72,141.23,58.67,A
S005,2023-01,P0126,161008.79309291844,3.15,3656,44.04,172.65,61.83,A
S005,2023-01,P0096,156562.1928440094,3.07,2618,59.8,140.00,64.9,A
S005,2023-01,P0068,154868.30685291288,3.03,2861,54.13,134.32,67.93,A
S005,2023-01,P0166,152786.7722705841,2.99,3155,48.43,152.16,70.92,A
S005,2023-01,P0183,147729.24680318832,2.89,3141,47.03,146.39,73.82,A
S005,2023-01,P0094,147542.88313760754,2.89,2925,50.44,142.52,76.71,A
S005,2023-01,P0171,147338.56511716841,2.89,2953,49.89,151.26,79.59,A
S005,2023-01,P0031,144961.41155338287,2.84,2762,52.48,139.90,82.43,B
S005,2023-01,P0067,141799.2919960022,2.78,2878,49.27,151.68,85.21,B
S005,2023-01,P0083,140781.91916046143,2.76,2946,47.79,137.61,87.97,B
S005,2023-01,P0153,132230.79070663452,2.59,3002,44.05,145.84,90.56,B
S005,2023-01,P0149,127093.06499586107,2.49,2523,50.37,133.39,93.05,B
S005,2023-01,P0175,123747.05589962006,2.42,2539,48.74,124.81,95.47,C
S005,2023-01,P0085,121040.95313615799,2.37,2593,46.68,127.32,97.84,C
S005,2023-01,P0070,110116.22666521075,2.16,2654,41.49,139.48,100,C
S005,2023-02,P0069,226661.47515335085,5.04,3745,60.52,187.61,5.04,A
S005,2023-02,P0126,208617.8746459007,4.64,3806,54.81,187.68,9.69,A
S005,2023-02,P0057,207250.3787179947,4.61,3718,55.74,175.82,14.3,A
S005,2023-02,P0187,197506.05662803652,4.4,3753,52.63,175.07,18.7,A
S005,2023-02,P0046,189349.2427591324,4.21,3699,51.19,177.07,22.91,A
S005,2023-02,P0178,182453.36944255827,4.06,3619,50.42,179.39,26.97,A
S005,2023-02,P0016,179863.16204442977,4,3590,50.1,176.89,30.97,A
S005,2023-02,P0061,179182.9580265045,3.99,4088,43.83,193.93,34.96,A
S005,2023-02,P0133,176156.22619857788,3.92,3638,48.42,186.25,38.88,A
S005,2023-02,P0066,169305.15478687285,3.77,3541,47.81,173.39,42.65,A
S005,2023-02,P0129,164590.3204256058,3.66,2718,60.56,151.39,46.31,A
S005,2023-02,P0125,160683.69619264602,3.58,3327,48.3,178.75,49.89,A
S005,2023-02,P0183,158766.31429185867,3.53,2565,61.9,145.61,53.42,A
S005,2023-02,P0070,156839.9409536362,3.49,2630,59.63,142.25,56.92,A
S005,2023-02,P0094,150094.2777164459,3.34,2724,55.1,147.14,60.26,A
S005,2023-02,P0153,137354.34901571274,3.06,2423,56.69,133.64,63.31,A
S005,2023-02,P0068,133107.8930831909,2.96,2636,50.5,150.57,66.28,A
S005,2023-02,P0116,132344.18792543412,2.95,2594,51.02,150.29,69.22,A
S005,2023-02,P0067,130414.23944525718,2.9,2505,52.06,141.43,72.12,A
S005,2023-02,P0175,128344.9967704773,2.86,2330,55.08,128.68,74.98,A
S005,2023-02,P0031,126350.29473381041,2.81,2496,50.62,142.04,77.79,A
S005,2023-02,P0079,118429.91483898165,2.64,2403,49.28,141.14,80.43,B
S005,2023-02,P0083,118012.4532008171,2.63,2450,48.17,130.93,83.05,B
S005,2023-02,P0017,115490.00621914864,2.57,2720,42.46,138.21,85.62,B
S005,2023-02,P0096,114140.89030666351,2.54,2597,43.95,139.21,88.17,B
S005,2023-02,P0166,113160.31304526329,2.52,2502,45.23,129.21,90.68,B
S005,2023-02,P0085,110221.0664604187,2.45,2340,47.1,126.36,93.14,B
S005,2023-02,P0159,107705.62120409012,2.4,2381,45.24,128.14,95.53,C
S005,2023-02,P0149,104692.70525527,2.33,2277,45.98,119.68,97.86,C
S005,2023-02,P0171,95966.8798078537,2.14,2208,43.46,132.96,100,C
S005,2023-03,P0096,170018.01233539582,3.95,3128,54.35,143.39,3.95,A
S005,2023-03,P0116,164577.88191661835,3.82,2892,56.91,141.00,7.77,A
S005,2023-03,P0017,164342.69826135636,3.82,3233,50.83,146.06,11.58,A
S005,2023-03,P0129,162089.22296962736,3.76,3026,53.57,140.13,15.35,A
S005,2023-03,P0067,161780.09509916304,3.76,3181,50.86,159.87,19.1,A
S005,2023-03,P0061,160681.77610912322,3.73,3017,53.26,144.39,22.83,A
S005,2023-03,P0178,160307.0111427307,3.72,3355,47.78,158.58,26.55,A
S005,2023-03,P0016,159885.35614047054,3.71,3152,50.73,135.29,30.27,A
S005,2023-03,P0079,154591.19241600035,3.59,2834,54.55,141.48,33.85,A
S005,2023-03,P0031,152038.16765003203,3.53,2797,54.36,139.74,37.38,A
S005,2023-03,P0133,150111.2195020676,3.48,2961,50.7,143.61,40.87,A
S005,2023-03,P0066,147297.6829946518,3.42,2679,54.98,129.10,44.29,A
S005,2023-03,P0085,146624.41247501376,3.4,2946,49.77,142.77,47.69,A
S005,2023-03,P0070,146469.3185388565,3.4,2889,50.7,150.16,51.09,A
S005,2023-03,P0094,143300.23857507706,3.33,3131,45.77,158.13,54.42,A
S005,2023-03,P0069,143222.27681102752,3.32,2827,50.66,130.03,57.74,A
S005,2023-03,P0126,138923.91960797308,3.23,2911,47.72,155.58,60.97,A
S005,2023-03,P0083,137880.45515084267,3.2,2527,54.56,142.06,64.17,A
S005,2023-03,P0171,134818.6469992161,3.13,2747,49.08,132.00,67.3,A
S005,2023-03,P0046,134553.58259525298,3.12,2672,50.36,137.03,70.42,A
S005,2023-03,P0149,133541.50707998278,3.1,2746,48.63,128.68,73.52,A
S005,2023-03,P0183,130948.59149436951,3.04,2858,45.82,134.94,76.56,A
S005,2023-03,P0166,130751.21363897325,3.04,2879,45.42,141.97,79.6,A
S005,2023-03,P0175,129578.03260116579,3.01,2724,47.57,127.39,82.61,B
S005,2023-03,P0153,128644.33420114518,2.99,2915,44.13,129.19,85.59,B
S005,2023-03,P0057,127596.75926313401,2.96,2890,44.15,152.71,88.56,B
S005,2023-03,P0068,127157.08714790345,2.95,2553,49.81,126.74,91.51,B
S005,2023-03,P0187,126282.2802681923,2.93,2960,42.66,142.68,94.44,B
S005,2023-03,P0125,121249.79371805192,2.81,2947,41.14,140.29,97.25,C
S005,2023-03,P0159,118255.43780694008,2.75,2666,44.36,137.58,100,C
S005,2023-04,P0166,188561.56373033527,4.26,3072,61.38,166.50,4.26,A
S005,2023-04,P0178,185873.43587951662,4.2,3096,60.04,148.07,8.47,A
S005,2023-04,P0057,184810.85651302335,4.18,3183,58.06,149.97,12.65,A
S005,2023-04,P0031,173704.31768398284,3.93,2900,59.9,139.57,16.58,A
S005,2023-04,P0126,161576.5376356125,3.65,3075,52.55,145.63,20.23,A
S005,2023-04,P0061,160243.23298835754,3.62,2833,56.56,143.20,23.85,A
S005,2023-04,P0149,154116.84619016646,3.49,2796,55.12,139.97,27.34,A
S005,2023-04,P0175,154088.4939878464,3.48,3202,48.12,156.87,30.82,A
S005,2023-04,P0171,153907.42818937302,3.48,2811,54.75,147.50,34.31,A
S005,2023-04,P0066,153612.12577257157,3.47,2616,58.72,131.80,37.78,A
S005,2023-04,P0069,153260.9076197624,3.47,2980,51.43,150.70,41.25,A
S005,2023-04,P0067,153028.40544643402,3.46,3098,49.4,146.53,44.71,A
S005,2023-04,P0068,152584.56403045653,3.45,2800,54.49,144.63,48.16,A
S005,2023-04,P0116,152419.82165002823,3.45,2899,52.58,148.33,51.6,A
S005,2023-04,P0129,150878.3420651436,3.41,2902,51.99,155.60,55.02,A
S005,2023-04,P0083,146507.3176246643,3.31,2952,49.63,138.87,58.33,A
S005,2023-04,P0133,145773.06230907442,3.3,2713,53.73,130.90,61.63,A
S005,2023-04,P0017,145027.34058904648,3.28,2503,57.94,119.57,64.91,A
S005,2023-04,P0046,139081.84089860917,3.15,2588,53.74,125.77,68.05,A
S005,2023-04,P0153,138982.22174224854,3.14,2718,51.13,141.30,71.19,A
S005,2023-04,P0016,135559.9750248432,3.07,2648,51.19,137.17,74.26,A
S005,2023-04,P0183,134869.56593732833,3.05,2580,52.28,124.50,77.31,A
S005,2023-04,P0079,134215.42605428692,3.04,2745,48.89,134.30,80.35,B
S005,2023-04,P0094,132230.13203430176,2.99,2763,47.86,150.47,83.34,B
S005,2023-04,P0187,129866.86681194304,2.94,2585,50.24,131.43,86.27,B
S005,2023-04,P0085,125476.95004186631,2.84,2690,46.65,140.93,89.11,B
S005,2023-04,P0096,125132.73478155135,2.83,2694,46.45,140.90,91.94,B
S005,2023-04,P0125,123792.46630182269,2.8,2721,45.5,148.57,94.74,B
S005,2023-04,P0070,120326.96099371913,2.72,2414,49.85,136.60,97.46,C
S005,2023-04,P0159,112215.83725171088,2.54,2410,46.56,130.23,100,C
S005,2023-05,P0094,217760.30854415894,4.87,3884,56.07,170.35,4.87,A
S005,2023-05,P0166,215453.73601016996,4.82,3749,57.47,165.52,9.69,A
S005,2023-05,P0133,191896.8448438644,4.29,3158,60.77,147.13,13.98,A
S005,2023-05,P0149,179301.46766576768,4.01,3141,57.08,145.48,17.99,A
S005,2023-05,P0061,172520.54960250854,3.86,3296,52.34,153.16,21.84,A
S005,2023-05,P0079,165457.4729247093,3.7,3107,53.25,142.03,25.54,A
S005,2023-05,P0171,164379.62905435564,3.68,3102,52.99,153.00,29.22,A
S005,2023-05,P0069,159850.56847839354,3.57,3312,48.26,147.52,32.79,A
S005,2023-05,P0057,158489.63545370102,3.54,3305,47.95,150.29,36.34,A
S005,2023-05,P0068,157252.09928264617,3.52,2962,53.09,157.58,39.85,A
S005,2023-05,P0183,156478.03463630675,3.5,2930,53.41,143.94,43.35,A
S005,2023-05,P0129,153949.24078321457,3.44,3003,51.27,143.26,46.79,A
S005,2023-05,P0153,150401.50221004486,3.36,3060,49.15,149.35,50.16,A
S005,2023-05,P0070,148085.77781963348,3.31,2874,51.53,145.71,53.47,A
S005,2023-05,P0116,146084.7904174805,3.27,2993,48.81,131.55,56.74,A
S005,2023-05,P0031,144798.98233299254,3.24,2962,48.89,147.77,59.97,A
S005,2023-05,P0083,141705.63431339266,3.17,2781,50.95,136.10,63.14,A
S005,2023-05,P0066,140755.81573104858,3.15,2618,53.76,133.42,66.29,A
S005,2023-05,P0125,139784.06110010148,3.13,2988,46.78,149.71,69.41,A
S005,2023-05,P0187,139674.46021709443,3.12,2803,49.83,134.87,72.54,A
S005,2023-05,P0175,137933.3709516525,3.08,2623,52.59,136.16,75.62,A
S005,2023-05,P0085,136341.50441446304,3.05,2868,47.54,131.68,78.67,A
S005,2023-05,P0046,132734.70412831308,2.97,2782,47.71,133.94,81.64,B
S005,2023-05,P0096,131891.8484715462,2.95,2898,45.51,146.68,84.59,B
S005,2023-05,P0016,126633.10892639161,2.83,2818,44.94,147.10,87.42,B
S005,2023-05,P0067,116105.12598886491,2.6,2635,44.06,125.84,90.02,B
S005,2023-05,P0159,115673.174582386,2.59,2771,41.74,139.29,92.6,B
S005,2023-05,P0126,114596.98977456092,2.56,2570,44.59,125.61,95.16,C
S005,2023-05,P0178,109694.81697525978,2.45,2723,40.28,128.39,97.62,C
S005,2023-05,P0017,106580.99487838746,2.38,2884,36.96,140.10,100,C
S005,2023-06,P0094,220634.09703769683,5.09,4031,54.73,179.10,5.09,A
S005,2023-06,P0187,175154.40619239808,4.04,2838,61.72,147.87,9.14,A
S005,2023-06,P0166,174569.3908219338,4.03,3666,47.62,166.87,13.17,A
S005,2023-06,P0057,166662.38342170717,3.85,3009,55.39,153.00,17.02,A
S005,2023-06,P0016,159789.68169174195,3.69,2910,54.91,152.50,20.71,A
S005,2023-06,P0061,152729.73184165955,3.53,2786,54.82,134.90,24.24,A
S005,2023-06,P0133,151801.38851604462,3.51,2616,58.03,138.03,27.74,A
S005,2023-06,P0079,148704.29393568035,3.43,2887,51.51,146.57,31.18,A
S005,2023-06,P0031,148589.25329484942,3.43,2898,51.27,142.63,34.61,A
S005,2023-06,P0096,148425.4903751373,3.43,2861,51.88,136.27,38.03,A
S005,2023-06,P0129,148189.57398915288,3.42,2654,55.84,130.33,41.46,A
S005,2023-06,P0125,146912.4441646576,3.39,2985,49.22,147.17,44.85,A
S005,2023-06,P0175,146636.1586475372,3.39,2837,51.69,130.23,48.23,A
S005,2023-06,P0066,143014.28418502808,3.3,2867,49.88,137.37,51.54,A
S005,2023-06,P0083,142247.0233622551,3.28,2949,48.24,146.87,54.82,A
S005,2023-06,P0171,141095.76049089432,3.26,2640,53.45,146.90,58.08,A
S005,2023-06,P0085,139453.33064422605,3.22,2853,48.88,136.70,61.3,A
S005,2023-06,P0068,138885.8215681076,3.21,2701,51.42,143.87,64.51,A
S005,2023-06,P0017,136671.2323830128,3.16,2988,45.74,145.63,67.66,A
S005,2023-06,P0069,135264.14727926254,3.12,2484,54.45,140.40,70.79,A
S005,2023-06,P0159,134309.3833462715,3.1,2678,50.15,132.50,73.89,A
S005,2023-06,P0153,131267.52558937072,3.03,2743,47.86,143.27,76.92,A
S005,2023-06,P0183,130621.48899545669,3.02,2456,53.18,131.40,79.94,A
S005,2023-06,P0149,129297.32340793608,2.99,2675,48.34,134.53,82.92,B
S005,2023-06,P0178,127224.91749773026,2.94,2699,47.14,136.03,85.86,B
S005,2023-06,P0126,126467.1511191368,2.92,2864,44.16,133.47,88.78,B
S005,2023-06,P0070,125188.92962017059,2.89,2666,46.96,144.60,91.67,B
S005,2023-06,P0067,123949.93518085481,2.86,2662,46.56,129.90,94.53,B
S005,2023-06,P0046,118844.54514193535,2.74,2719,43.71,136.80,97.28,C
S005,2023-06,P0116,117879.39726495741,2.72,2817,41.85,141.00,100,C
S005,2023-07,P0166,220501.32783594128,4.99,3834,57.51,176.68,4.99,A
S005,2023-07,P0094,182754.24016218187,4.14,3791,48.21,164.52,9.13,A
S005,2023-07,P0129,176010.85102300643,3.99,3075,57.24,152.48,13.12,A
S005,2023-07,P0126,174554.22258195878,3.95,2992,58.34,142.48,17.07,A
S005,2023-07,P0133,170608.9724304199,3.86,3056,55.83,154.42,20.93,A
S005,2023-07,P0046,162029.00743684766,3.67,2907,55.74,130.39,24.6,A
S005,2023-07,P0061,159523.52431468965,3.61,3251,49.07,156.03,28.21,A
S005,2023-07,P0068,158966.0830940723,3.6,2834,56.09,146.23,31.81,A
S005,2023-07,P0067,156540.672345829,3.54,2810,55.71,142.42,35.36,A
S005,2023-07,P0085,152482.50794324873,3.45,2791,54.63,140.87,38.81,A
S005,2023-07,P0116,149065.41796703343,3.38,2844,52.41,138.45,42.19,A
S005,2023-07,P0017,148140.031917572,3.35,2759,53.69,129.94,45.54,A
S005,2023-07,P0079,147961.74063110352,3.35,3041,48.66,151.26,48.89,A
S005,2023-07,P0149,147942.94166936874,3.35,2887,51.24,142.29,52.24,A
S005,2023-07,P0016,146810.9724176407,3.32,2956,49.67,137.35,55.57,A
S005,2023-07,P0070,143051.74377388952,3.24,3110,46,164.06,58.81,A
S005,2023-07,P0031,142337.0737113953,3.22,2817,50.53,137.61,62.03,A
S005,2023-07,P0178,141890.09604635238,3.21,3005,47.22,142.94,65.24,A
S005,2023-07,P0125,141291.96390104294,3.2,2891,48.87,136.71,68.44,A
S005,2023-07,P0066,140930.56676139834,3.19,2936,48,144.10,71.63,A
S005,2023-07,P0057,139253.95762863162,3.15,2870,48.52,146.55,74.79,A
S005,2023-07,P0069,139135.60158042907,3.15,3060,45.47,146.84,77.94,A
S005,2023-07,P0183,136629.70967321395,3.09,2768,49.36,134.61,81.03,B
S005,2023-07,P0153,133589.11516046524,3.03,2934,45.53,129.23,84.05,B
S005,2023-07,P0096,132075.3998166561,2.99,2958,44.65,132.52,87.05,B
S005,2023-07,P0175,127981.36654434203,2.9,2666,48.01,134.58,89.94,B
S005,2023-07,P0171,122431.69263439177,2.77,2653,46.15,134.94,92.72,B
S005,2023-07,P0083,115443.85641584394,2.61,2903,39.77,145.84,95.33,C
S005,2023-07,P0187,107502.11346492768,2.43,2411,44.59,123.32,97.76,C
S005,2023-07,P0159,98726.87977485657,2.24,2532,38.99,137.32,100,C
S005,2023-08,P0068,176792.51552238464,4.04,3038,58.19,151.81,4.04,A
S005,2023-08,P0129,175424.38460502625,4.01,2913,60.22,148.97,8.04,A
S005,2023-08,P0178,174389.5483151436,3.98,3027,57.61,151.32,12.02,A
S005,2023-08,P0031,174314.22370071412,3.98,3059,56.98,140.90,16,A
S005,2023-08,P0066,165434.3766391754,3.78,3059,54.08,146.90,19.78,A
S005,2023-08,P0096,163009.80917367936,3.72,3004,54.26,155.68,23.5,A
S005,2023-08,P0166,162234.18670196531,3.7,3221,50.37,150.10,27.21,A
S005,2023-08,P0125,159792.50967617036,3.65,2968,53.84,138.81,30.86,A
S005,2023-08,P0079,159361.45237770083,3.64,2857,55.78,144.65,34.49,A
S005,2023-08,P0187,157503.17988033296,3.6,3011,52.31,156.10,38.09,A
S005,2023-08,P0083,156675.26046257018,3.58,3060,51.2,143.32,41.67,A
S005,2023-08,P0094,155041.05713920595,3.54,2950,52.56,142.65,45.21,A
S005,2023-08,P0183,154584.990089798,3.53,2854,54.16,144.10,48.74,A
S005,2023-08,P0133,153065.46228322983,3.49,3201,47.82,157.61,52.23,A
S005,2023-08,P0153,152172.16192884446,3.47,2980,51.06,145.48,55.71,A
S005,2023-08,P0149,149286.31405792234,3.41,2736,54.56,138.29,59.11,A
S005,2023-08,P0061,148652.8372096062,3.39,3072,48.39,145.29,62.51,A
S005,2023-08,P0126,147961.81905317307,3.38,2603,56.84,138.90,65.89,A
S005,2023-08,P0067,143174.64431619647,3.27,3021,47.39,139.58,69.16,A
S005,2023-08,P0069,141540.35127892494,3.23,2794,50.66,144.42,72.39,A
S005,2023-08,P0046,140314.20752964017,3.2,2888,48.59,141.19,75.59,A
S005,2023-08,P0057,130025.38628644943,2.97,2677,48.57,132.68,78.56,A
S005,2023-08,P0171,129734.85363960268,2.96,2850,45.52,134.87,81.52,B
S005,2023-08,P0116,127236.29742546083,2.91,2859,44.5,141.77,84.43,B
S005,2023-08,P0016,119978.26672906875,2.74,2586,46.4,131.45,87.17,B
S005,2023-08,P0017,119622.1145002365,2.73,2748,43.53,134.90,89.9,B
S005,2023-08,P0070,116454.3091607094,2.66,2723,42.77,141.74,92.56,B
S005,2023-08,P0159,115656.56850681304,2.64,2569,45.02,125.68,95.2,C
S005,2023-08,P0085,115220.36124629976,2.63,2514,45.83,133.06,97.83,C
S005,2023-08,P0175,95124.50540170669,2.17,2377,40.02,135.45,100,C
S005,2023-09,P0079,179994.51606645586,4.1,3283,54.83,161.50,4.1,A
S005,2023-09,P0057,164464.08059592248,3.75,3087,53.28,144.17,7.85,A
S005,2023-09,P0046,164175.42037029268,3.74,3064,53.58,149.30,11.6,A
S005,2023-09,P0126,163159.88011188505,3.72,2822,57.82,150.30,15.32,A
S005,2023-09,P0125,160256.19238691326,3.65,2762,58.02,141.23,18.97,A
S005,2023-09,P0166,159954.1413963318,3.65,2950,54.22,134.67,22.62,A
S005,2023-09,P0061,159429.48406305313,3.64,2866,55.63,148.97,26.26,A
S005,2023-09,P0096,158542.48686113357,3.62,3096,51.21,150.13,29.87,A
S005,2023-09,P0094,157219.17800989153,3.59,3128,50.26,143.23,33.46,A
S005,2023-09,P0153,156285.3669184685,3.56,3040,51.41,148.13,37.02,A
S005,2023-09,P0175,148558.33644285199,3.39,2838,52.35,140.83,40.41,A
S005,2023-09,P0016,147779.24522361756,3.37,3054,48.39,140.10,43.78,A
S005,2023-09,P0069,147778.83268709184,3.37,2588,57.1,145.10,47.15,A
S005,2023-09,P0116,145668.9399301529,3.32,2692,54.11,139.17,50.47,A
S005,2023-09,P0017,145601.20578384397,3.32,2749,52.97,143.57,53.79,A
S005,2023-09,P0178,144663.06829051973,3.3,2782,52,143.97,57.09,A
S005,2023-09,P0183,144188.5357963562,3.29,2506,57.54,131.13,60.38,A
S005,2023-09,P0085,143850.6680407524,3.28,2896,49.67,140.97,63.66,A
S005,2023-09,P0129,142778.49861335757,3.26,2779,51.38,146.37,66.91,A
S005,2023-09,P0159,142005.8948490143,3.24,2624,54.12,140.30,70.15,A
S005,2023-09,P0187,135466.28804750444,3.09,2677,50.6,137.50,73.24,A
S005,2023-09,P0149,135109.82765655522,3.08,2566,52.65,140.33,76.32,A
S005,2023-09,P0031,133218.46545310022,3.04,2598,51.28,118.63,79.36,A
S005,2023-09,P0171,131962.1946288109,3.01,2610,50.56,137.30,82.37,B
S005,2023-09,P0066,131491.37186965943,3,2985,44.05,145.20,85.37,B
S005,2023-09,P0070,131129.43602867125,2.99,2889,45.39,151.23,88.36,B
S005,2023-09,P0083,130863.67047200202,2.98,2651,49.36,141.53,91.34,B
S005,2023-09,P0133,129222.6860856056,2.95,2714,47.61,150.17,94.29,B
S005,2023-09,P0068,129060.41677818297,2.94,2505,51.52,115.60,97.23,C
S005,2023-09,P0067,121465.45358190537,2.77,2716,44.72,134.80,100,C
S005,2023-10,P0159,174489.512214756,4.02,3182,54.84,146.74,4.02,A
S005,2023-10,P0149,167557.54305300713,3.86,3089,54.24,151.68,7.89,A
S005,2023-10,P0031,165949.95640373233,3.83,2897,57.28,137.39,11.72,A
