Date,Product_ID,Store_ID,Inventory_Level,Recommended_Reorder_Threshold,Status
2023-09-16,P0116,S005,160,89.57,"Sufficient Stock"
2023-09-17,P0116,S005,86,89.43,"Reorder Now"
2023-09-18,P0116,S005,110,80.29,"Sufficient Stock"
2023-09-19,P0116,S005,143,77.57,"Sufficient Stock"
2023-09-20,P0116,S005,94,75.43,"Sufficient Stock"
2023-09-21,P0116,S005,70,72.00,"Reorder Now"
2023-09-22,P0116,S005,113,69.86,"Sufficient Stock"
2023-09-23,P0116,S005,203,75.57,"Sufficient Stock"
2023-09-24,P0116,S005,97,77.29,"Sufficient Stock"
2023-09-25,P0116,S005,164,84.86,"Sufficient Stock"
2023-09-26,P0116,S005,184,92.57,"Sufficient Stock"
2023-09-27,P0116,S005,191,97.86,"Sufficient Stock"
2023-09-28,P0116,S005,103,102.71,"Sufficient Stock"
2023-09-29,P0116,S005,164,101.71,"Sufficient Stock"
2023-09-30,P0116,S005,127,90.71,"Sufficient Stock"
2023-10-01,P0116,S005,238,101.57,"Sufficient Stock"
2023-10-02,P0116,S005,135,101.00,"Sufficient Stock"
2023-10-03,P0116,S005,203,102.71,"Sufficient Stock"
2023-10-04,P0116,S005,97,100.00,"Reorder Now"
2023-10-05,P0116,S005,133,97.29,"Sufficient Stock"
2023-10-06,P0116,S005,131,88.71,"Sufficient Stock"
2023-10-07,P0116,S005,135,91.14,"Sufficient Stock"
2023-10-08,P0116,S005,103,80.14,"Sufficient Stock"
2023-10-09,P0116,S005,208,91.00,"Sufficient Stock"
2023-10-10,P0116,S005,187,95.43,"Sufficient Stock"
2023-10-11,P0116,S005,135,96.14,"Sufficient Stock"
2023-10-12,P0116,S005,155,102.29,"Sufficient Stock"
2023-10-13,P0116,S005,95,108.71,"Reorder Now"
2023-10-14,P0116,S005,128,108.86,"Sufficient Stock"
2023-10-15,P0116,S005,137,115.00,"Sufficient Stock"
2023-10-16,P0116,S005,88,107.71,"Reorder Now"
2023-10-17,P0116,S005,145,92.00,"Sufficient Stock"
2023-10-18,P0116,S005,93,82.43,"Sufficient Stock"
2023-10-19,P0116,S005,147,80.14,"Sufficient Stock"
2023-10-20,P0116,S005,135,76.86,"Sufficient Stock"
2023-10-21,P0116,S005,182,76.71,"Sufficient Stock"
2023-10-22,P0116,S005,93,67.14,"Sufficient Stock"
2023-10-23,P0116,S005,175,74.00,"Sufficient Stock"
2023-10-24,P0116,S005,125,74.86,"Sufficient Stock"
2023-10-25,P0116,S005,101,85.71,"Sufficient Stock"
2023-10-26,P0116,S005,120,87.14,"Sufficient Stock"
2023-10-27,P0116,S005,119,94.29,"Sufficient Stock"
2023-10-28,P0116,S005,152,90.29,"Sufficient Stock"
2023-10-29,P0116,S005,177,100.29,"Sufficient Stock"
2023-10-30,P0116,S005,136,91.00,"Sufficient Stock"
2023-10-31,P0116,S005,97,91.86,"Sufficient Stock"
2023-11-01,P0116,S005,112,92.57,"Sufficient Stock"
2023-11-02,P0116,S005,72,84.86,"Reorder Now"
2023-11-03,P0116,S005,156,84.29,"Sufficient Stock"
2023-11-04,P0116,S005,73,85.14,"Reorder Now"
2023-11-05,P0116,S005,156,82.71,"Sufficient Stock"
2023-11-06,P0116,S005,176,93.57,"Sufficient Stock"
2023-11-07,P0116,S005,198,109.57,"Sufficient Stock"
2023-11-08,P0116,S005,144,103.71,"Sufficient Stock"
2023-11-09,P0116,S005,225,117.00,"Sufficient Stock"
2023-11-10,P0116,S005,184,117.00,"Sufficient Stock"
2023-11-11,P0116,S005,100,120.14,"Reorder Now"
2023-11-12,P0116,S005,108,120.14,"Reorder Now"
2023-11-13,P0116,S005,115,104.57,"Sufficient Stock"
2023-11-14,P0116,S005,148,99.57,"Sufficient Stock"
2023-11-15,P0116,S005,233,112.00,"Sufficient Stock"
2023-11-16,P0116,S005,115,105.00,"Sufficient Stock"
2023-11-17,P0116,S005,85,99.71,"Reorder Now"
2023-11-18,P0116,S005,111,100.86,"Sufficient Stock"
2023-11-19,P0116,S005,130,102.00,"Sufficient Stock"
2023-11-20,P0116,S005,129,110.57,"Sufficient Stock"
2023-11-21,P0116,S005,229,109.57,"Sufficient Stock"
2023-11-22,P0116,S005,169,102.43,"Sufficient Stock"
2023-11-23,P0116,S005,204,112.14,"Sufficient Stock"
2023-11-24,P0116,S005,223,117.71,"Sufficient Stock"
2023-11-25,P0116,S005,131,120.43,"Sufficient Stock"
2023-11-26,P0116,S005,124,122.14,"Sufficient Stock"
2023-11-27,P0116,S005,124,111.00,"Sufficient Stock"
2023-11-28,P0116,S005,139,103.57,"Sufficient Stock"
2023-11-29,P0116,S005,171,102.00,"Sufficient Stock"
2023-11-30,P0116,S005,123,87.86,"Sufficient Stock"
2023-12-01,P0116,S005,153,85.71,"Sufficient Stock"
2023-12-02,P0116,S005,113,84.86,"Sufficient Stock"
2023-12-03,P0116,S005,95,76.86,"Sufficient Stock"
2023-12-04,P0116,S005,159,88.00,"Sufficient Stock"
2023-12-05,P0116,S005,147,90.14,"Sufficient Stock"
2023-12-06,P0116,S005,135,92.14,"Sufficient Stock"
2023-12-07,P0116,S005,144,89.29,"Sufficient Stock"
2023-12-08,P0116,S005,115,85.71,"Sufficient Stock"
2023-12-09,P0116,S005,156,88.14,"Sufficient Stock"
2023-12-10,P0116,S005,206,94.00,"Sufficient Stock"
2023-12-11,P0116,S005,134,92.29,"Sufficient Stock"
2023-12-12,P0116,S005,154,88.29,"Sufficient Stock"
2023-12-13,P0116,S005,187,93.00,"Sufficient Stock"
2023-12-14,P0116,S005,110,92.71,"Sufficient Stock"
2023-12-15,P0116,S005,120,102.14,"Sufficient Stock"
2023-12-16,P0116,S005,143,93.29,"Sufficient Stock"
2023-12-17,P0116,S005,186,94.86,"Sufficient Stock"
2023-12-18,P0116,S005,156,90.86,"Sufficient Stock"
2023-12-19,P0116,S005,223,100.43,"Sufficient Stock"
2023-12-20,P0116,S005,220,100.29,"Sufficient Stock"
2023-12-21,P0116,S005,133,106.00,"Sufficient Stock"
2023-12-22,P0116,S005,155,107.14,"Sufficient Stock"
2023-12-23,P0116,S005,113,109.14,"Sufficient Stock"
2023-12-24,P0116,S005,235,111.71,"Sufficient Stock"
2023-12-25,P0116,S005,113,116.00,"Reorder Now"
2023-12-26,P0116,S005,128,109.00,"Sufficient Stock"
2023-12-27,P0116,S005,204,104.00,"Sufficient Stock"
2023-12-28,P0116,S005,76,96.29,"Reorder Now"
2023-12-29,P0116,S005,120,82.00,"Sufficient Stock"
2023-12-30,P0116,S005,198,89.43,"Sufficient Stock"
2023-12-31,P0116,S005,81,78.29,"Sufficient Stock"
2022-01-01,P0125,S001,169,101.00,"Sufficient Stock"
2022-01-02,P0125,S001,149,99.00,"Sufficient Stock"
2022-01-03,P0125,S001,104,82.00,"Sufficient Stock"
2022-01-04,P0125,S001,203,99.00,"Sufficient Stock"
2022-01-05,P0125,S001,156,106.40,"Sufficient Stock"
2022-01-06,P0125,S001,251,125.00,"Sufficient Stock"
2022-01-07,P0125,S001,89,120.86,"Reorder Now"
2022-01-08,P0125,S001,263,141.71,"Sufficient Stock"
2022-01-09,P0125,S001,241,146.57,"Sufficient Stock"
2022-01-10,P0125,S001,185,162.71,"Sufficient Stock"
2022-01-11,P0125,S001,223,161.00,"Sufficient Stock"
2022-01-12,P0125,S001,159,152.86,"Sufficient Stock"
2022-01-13,P0125,S001,214,140.29,"Sufficient Stock"
2022-01-14,P0125,S001,171,151.71,"Sufficient Stock"
2022-01-15,P0125,S001,88,128.43,"Reorder Now"
2022-01-16,P0125,S001,191,131.57,"Sufficient Stock"
2022-01-17,P0125,S001,170,132.29,"Sufficient Stock"
2022-01-18,P0125,S001,127,124.43,"Sufficient Stock"
2022-01-19,P0125,S001,168,127.29,"Sufficient Stock"
2022-01-20,P0125,S001,211,127.00,"Sufficient Stock"
2022-01-21,P0125,S001,177,119.00,"Sufficient Stock"
2022-01-22,P0125,S001,194,133.00,"Sufficient Stock"
2022-01-23,P0125,S001,136,123.71,"Sufficient Stock"
2022-01-24,P0125,S001,160,123.71,"Sufficient Stock"
2022-01-25,P0125,S001,175,127.00,"Sufficient Stock"
2022-01-26,P0125,S001,223,138.71,"Sufficient Stock"
2022-01-27,P0125,S001,122,141.71,"Reorder Now"
2022-01-28,P0125,S001,230,148.14,"Sufficient Stock"
2022-01-29,P0125,S001,89,132.86,"Reorder Now"
2022-01-30,P0125,S001,271,150.86,"Sufficient Stock"
2022-01-31,P0125,S001,172,142.57,"Sufficient Stock"
2022-02-01,P0125,S001,191,148.86,"Sufficient Stock"
2022-02-02,P0125,S001,93,135.86,"Reorder Now"
2022-02-03,P0125,S001,204,132.86,"Sufficient Stock"
2022-02-04,P0125,S001,221,133.71,"Sufficient Stock"
2022-02-05,P0125,S001,88,130.57,"Reorder Now"
2022-02-06,P0125,S001,262,132.29,"Sufficient Stock"
2022-02-07,P0125,S001,156,131.29,"Sufficient Stock"
2022-02-08,P0125,S001,155,127.71,"Sufficient Stock"
2022-02-09,P0125,S001,168,129.86,"Sufficient Stock"
2022-02-10,P0125,S001,144,125.29,"Sufficient Stock"
2022-02-11,P0125,S001,120,116.57,"Sufficient Stock"
2022-02-12,P0125,S001,186,128.29,"Sufficient Stock"
2022-02-13,P0125,S001,145,108.00,"Sufficient Stock"
2022-02-14,P0125,S001,142,105.57,"Sufficient Stock"
2022-02-15,P0125,S001,250,115.00,"Sufficient Stock"
2022-02-16,P0125,S001,218,122.43,"Sufficient Stock"
2022-02-17,P0125,S001,113,125.43,"Reorder Now"
2022-02-18,P0125,S001,161,123.57,"Sufficient Stock"
2022-02-19,P0125,S001,163,123.00,"Sufficient Stock"
2022-02-20,P0125,S001,195,132.00,"Sufficient Stock"
2022-02-21,P0125,S001,196,138.71,"Sufficient Stock"
2022-02-22,P0125,S001,192,127.43,"Sufficient Stock"
2022-02-23,P0125,S001,223,133.14,"Sufficient Stock"
2022-02-24,P0125,S001,220,139.57,"Sufficient Stock"
2022-02-25,P0125,S001,194,140.43,"Sufficient Stock"
2022-02-26,P0125,S001,205,148.29,"Sufficient Stock"
2022-02-27,P0125,S001,182,150.29,"Sufficient Stock"
2022-02-28,P0125,S001,152,143.57,"Sufficient Stock"
2022-03-01,P0125,S001,93,135.43,"Reorder Now"
2022-03-02,P0125,S001,93,118.00,"Reorder Now"
2022-03-03,P0125,S001,124,107.86,"Sufficient Stock"
2022-03-04,P0125,S001,105,105.86,"Reorder Now"
2022-03-05,P0125,S001,138,94.00,"Sufficient Stock"
2022-03-06,P0125,S001,185,91.00,"Sufficient Stock"
2022-03-07,P0125,S001,75,91.71,"Reorder Now"
2022-03-08,P0125,S001,192,99.29,"Sufficient Stock"
2022-03-09,P0125,S001,132,93.86,"Sufficient Stock"
2022-03-10,P0125,S001,174,91.43,"Sufficient Stock"
2022-03-11,P0125,S001,132,89.14,"Sufficient Stock"
2022-03-12,P0125,S001,121,81.71,"Sufficient Stock"
2022-03-13,P0125,S001,118,73.00,"Sufficient Stock"
2022-03-14,P0125,S001,191,83.71,"Sufficient Stock"
2022-03-15,P0125,S001,132,75.14,"Sufficient Stock"
2022-03-16,P0125,S001,102,77.43,"Sufficient Stock"
2022-03-17,P0125,S001,248,86.86,"Sufficient Stock"
2022-03-18,P0125,S001,203,91.43,"Sufficient Stock"
2022-03-19,P0125,S001,187,102.43,"Sufficient Stock"
2022-03-20,P0125,S001,138,104.00,"Sufficient Stock"
2022-03-21,P0125,S001,172,93.00,"Sufficient Stock"
2022-03-22,P0125,S001,132,101.43,"Sufficient Stock"
2022-03-23,P0125,S001,90,101.71,"Reorder Now"
2022-03-24,P0125,S001,107,94.71,"Sufficient Stock"
2022-03-25,P0125,S001,151,89.71,"Sufficient Stock"
2022-03-26,P0125,S001,191,85.00,"Sufficient Stock"
2022-03-27,P0125,S001,25,75.86,"Reorder Now"
2022-03-28,P0125,S001,164,74.71,"Sufficient Stock"
2022-03-29,P0125,S001,147,73.43,"Sufficient Stock"
2022-03-30,P0125,S001,203,82.57,"Sufficient Stock"
2022-03-31,P0125,S001,106,79.71,"Sufficient Stock"
2022-04-01,P0125,S001,241,93.57,"Sufficient Stock"
2022-04-02,P0125,S001,144,90.14,"Sufficient Stock"
2022-04-03,P0125,S001,99,92.43,"Sufficient Stock"
2022-04-04,P0125,S001,102,91.14,"Sufficient Stock"
2022-04-05,P0125,S001,165,94.57,"Sufficient Stock"
2022-04-06,P0125,S001,68,85.00,"Reorder Now"
2022-04-07,P0125,S001,140,91.86,"Sufficient Stock"
2022-04-08,P0125,S001,204,84.71,"Sufficient Stock"
2022-04-09,P0125,S001,111,87.43,"Sufficient Stock"
2022-04-10,P0125,S001,182,96.29,"Sufficient Stock"
2022-04-11,P0125,S001,70,94.86,"Reorder Now"
2022-04-12,P0125,S001,93,83.00,"Sufficient Stock"
2022-04-13,P0125,S001,153,86.57,"Sufficient Stock"
2022-04-14,P0125,S001,86,82.00,"Sufficient Stock"
2022-04-15,P0125,S001,222,87.71,"Sufficient Stock"
2022-04-16,P0125,S001,176,91.86,"Sufficient Stock"
2022-04-17,P0125,S001,154,87.71,"Sufficient Stock"
2022-04-18,P0125,S001,133,90.29,"Sufficient Stock"
2022-04-19,P0125,S001,191,99.57,"Sufficient Stock"
2022-04-20,P0125,S001,185,103.29,"Sufficient Stock"
2022-04-21,P0125,S001,206,106.86,"Sufficient Stock"
2022-04-22,P0125,S001,259,105.14,"Sufficient Stock"
2022-04-23,P0125,S001,246,106.86,"Sufficient Stock"
2022-04-24,P0125,S001,143,111.00,"Sufficient Stock"
2022-04-25,P0125,S001,75,111.57,"Reorder Now"
2022-04-26,P0125,S001,67,104.14,"Reorder Now"
2022-04-27,P0125,S001,130,97.43,"Sufficient Stock"
2022-04-28,P0125,S001,133,89.86,"Sufficient Stock"
2022-04-29,P0125,S001,99,78.29,"Sufficient Stock"
2022-04-30,P0125,S001,112,75.00,"Sufficient Stock"
2022-05-01,P0125,S001,205,76.00,"Sufficient Stock"
2022-05-02,P0125,S001,135,73.00,"Sufficient Stock"
2022-05-03,P0125,S001,137,80.57,"Sufficient Stock"
2022-05-04,P0125,S001,156,84.00,"Sufficient Stock"
2022-05-05,P0125,S001,96,86.43,"Sufficient Stock"
2022-05-06,P0125,S001,138,92.43,"Sufficient Stock"
2022-05-07,P0125,S001,55,84.71,"Reorder Now"
2022-05-08,P0125,S001,137,83.00,"Sufficient Stock"
2022-05-09,P0125,S001,138,88.86,"Sufficient Stock"
2022-05-10,P0125,S001,134,92.14,"Sufficient Stock"
2022-05-11,P0125,S001,192,100.00,"Sufficient Stock"
2022-05-12,P0125,S001,106,97.29,"Sufficient Stock"
2022-05-13,P0125,S001,128,86.71,"Sufficient Stock"
2022-05-14,P0125,S001,154,93.43,"Sufficient Stock"
2022-05-15,P0125,S001,64,88.57,"Reorder Now"
2022-05-16,P0125,S001,212,95.14,"Sufficient Stock"
2022-05-17,P0125,S001,184,91.14,"Sufficient Stock"
2022-05-18,P0125,S001,39,77.57,"Reorder Now"
2022-05-19,P0125,S001,145,87.00,"Sufficient Stock"
2022-05-20,P0125,S001,155,100.43,"Sufficient Stock"
2022-05-21,P0125,S001,123,96.57,"Sufficient Stock"
2022-05-22,P0125,S001,118,102.29,"Sufficient Stock"
2022-05-23,P0125,S001,204,94.14,"Sufficient Stock"
2022-05-24,P0125,S001,146,97.86,"Sufficient Stock"
2022-05-25,P0125,S001,113,105.86,"Sufficient Stock"
2022-05-26,P0125,S001,118,99.00,"Sufficient Stock"
2022-05-27,P0125,S001,191,95.43,"Sufficient Stock"
2022-05-28,P0125,S001,177,99.29,"Sufficient Stock"
2022-05-29,P0125,S001,119,96.57,"Sufficient Stock"
2022-05-30,P0125,S001,60,90.00,"Reorder Now"
2022-05-31,P0125,S001,140,81.14,"Sufficient Stock"
2022-06-01,P0125,S001,127,78.29,"Sufficient Stock"
2022-06-02,P0125,S001,190,83.86,"Sufficient Stock"
2022-06-03,P0125,S001,187,83.71,"Sufficient Stock"
2022-06-04,P0125,S001,198,87.57,"Sufficient Stock"
2022-06-05,P0125,S001,186,86.71,"Sufficient Stock"
2022-06-06,P0125,S001,137,92.43,"Sufficient Stock"
2022-06-07,P0125,S001,135,97.71,"Sufficient Stock"
2022-06-08,P0125,S001,125,102.00,"Sufficient Stock"
2022-06-09,P0125,S001,108,90.29,"Sufficient Stock"
2022-06-10,P0125,S001,146,84.43,"Sufficient Stock"
2022-06-11,P0125,S001,202,82.00,"Sufficient Stock"
2022-06-12,P0125,S001,59,76.14,"Reorder Now"
2022-06-13,P0125,S001,196,90.57,"Sufficient Stock"
2022-06-14,P0125,S001,155,91.29,"Sufficient Stock"
2022-06-15,P0125,S001,131,90.29,"Sufficient Stock"
2022-06-16,P0125,S001,104,99.00,"Sufficient Stock"
2022-06-17,P0125,S001,132,103.00,"Sufficient Stock"
2022-06-18,P0125,S001,172,105.14,"Sufficient Stock"
2022-06-19,P0125,S001,223,116.00,"Sufficient Stock"
2022-06-20,P0125,S001,166,104.86,"Sufficient Stock"
2022-06-21,P0125,S001,113,99.86,"Sufficient Stock"
2022-06-22,P0125,S001,155,104.00,"Sufficient Stock"
2022-06-23,P0125,S001,179,102.86,"Sufficient Stock"
2022-06-24,P0125,S001,94,99.86,"Reorder Now"
2022-06-25,P0125,S001,98,92.43,"Sufficient Stock"
2022-06-26,P0125,S001,139,86.29,"Sufficient Stock"
2022-06-27,P0125,S001,90,82.00,"Sufficient Stock"
2022-06-28,P0125,S001,153,88.86,"Sufficient Stock"
2022-06-29,P0125,S001,144,86.29,"Sufficient Stock"
2022-06-30,P0125,S001,110,84.29,"Sufficient Stock"
2022-07-01,P0125,S001,106,81.57,"Sufficient Stock"
2022-07-02,P0125,S001,121,86.43,"Sufficient Stock"
2022-07-03,P0125,S001,116,81.14,"Sufficient Stock"
2022-07-04,P0125,S001,112,75.14,"Sufficient Stock"
2022-07-05,P0125,S001,210,77.43,"Sufficient Stock"
2022-07-06,P0125,S001,180,81.86,"Sufficient Stock"
2022-07-07,P0125,S001,143,83.57,"Sufficient Stock"
2022-07-08,P0125,S001,161,105.43,"Sufficient Stock"
2022-07-09,P0125,S001,174,106.00,"Sufficient Stock"
2022-07-10,P0125,S001,85,112.43,"Reorder Now"
2022-07-11,P0125,S001,188,127.00,"Sufficient Stock"
2022-07-12,P0125,S001,118,117.86,"Sufficient Stock"
2022-07-13,P0125,S001,40,103.00,"Reorder Now"
2022-07-14,P0125,S001,148,104.71,"Sufficient Stock"
2022-07-15,P0125,S001,172,85.71,"Sufficient Stock"
2022-07-16,P0125,S001,132,77.14,"Sufficient Stock"
2022-07-17,P0125,S001,165,75.86,"Sufficient Stock"
2022-07-18,P0125,S001,107,67.57,"Sufficient Stock"
2022-07-19,P0125,S001,193,75.71,"Sufficient Stock"
2022-07-20,P0125,S001,141,84.29,"Sufficient Stock"
2022-07-21,P0125,S001,170,86.29,"Sufficient Stock"
2022-07-22,P0125,S001,145,94.57,"Sufficient Stock"
2022-07-23,P0125,S001,152,99.00,"Sufficient Stock"
2022-07-24,P0125,S001,204,115.00,"Sufficient Stock"
2022-07-25,P0125,S001,204,123.14,"Sufficient Stock"
2022-07-26,P0125,S001,195,117.86,"Sufficient Stock"
2022-07-27,P0125,S001,186,122.14,"Sufficient Stock"
2022-07-28,P0125,S001,150,116.71,"Sufficient Stock"
2022-07-29,P0125,S001,49,106.00,"Reorder Now"
2022-07-30,P0125,S001,245,119.14,"Sufficient Stock"
2022-07-31,P0125,S001,139,107.71,"Sufficient Stock"
2022-08-01,P0125,S001,168,106.29,"Sufficient Stock"
2022-08-02,P0125,S001,115,105.29,"Sufficient Stock"
2022-08-03,P0125,S001,215,111.29,"Sufficient Stock"
2022-08-04,P0125,S001,135,108.57,"Sufficient Stock"
2022-08-05,P0125,S001,171,116.86,"Sufficient Stock"
2022-08-06,P0125,S001,171,103.86,"Sufficient Stock"
2022-08-07,P0125,S001,174,106.14,"Sufficient Stock"
2022-08-08,P0125,S001,144,102.71,"Sufficient Stock"
2022-08-09,P0125,S001,189,102.86,"Sufficient Stock"
2022-08-10,P0125,S001,120,94.43,"Sufficient Stock"
2022-08-11,P0125,S001,128,101.57,"Sufficient Stock"
2022-08-12,P0125,S001,107,100.43,"Sufficient Stock"
2022-08-13,P0125,S001,168,99.86,"Sufficient Stock"
2022-08-14,P0125,S001,158,102.00,"Sufficient Stock"
2022-08-15,P0125,S001,189,100.43,"Sufficient Stock"
2022-08-16,P0125,S001,148,95.29,"Sufficient Stock"
2022-08-17,P0125,S001,199,94.71,"Sufficient Stock"
2022-08-18,P0125,S001,125,88.57,"Sufficient Stock"
2022-08-19,P0125,S001,260,101.86,"Sufficient Stock"
2022-08-20,P0125,S001,242,108.57,"Sufficient Stock"
2022-08-21,P0125,S001,171,104.29,"Sufficient Stock"
2022-08-22,P0125,S001,112,100.86,"Sufficient Stock"
2022-08-23,P0125,S001,183,109.14,"Sufficient Stock"
2022-08-24,P0125,S001,69,100.86,"Reorder Now"
2022-08-25,P0125,S001,140,109.71,"Sufficient Stock"
2022-08-26,P0125,S001,78,93.00,"Reorder Now"
2022-08-27,P0125,S001,126,81.57,"Sufficient Stock"
2022-08-28,P0125,S001,242,87.86,"Sufficient Stock"
2022-08-29,P0125,S001,182,91.71,"Sufficient Stock"
2022-08-30,P0125,S001,120,95.14,"Sufficient Stock"
2022-08-31,P0125,S001,187,102.86,"Sufficient Stock"
2022-09-01,P0125,S001,148,93.00,"Sufficient Stock"
2022-09-02,P0125,S001,167,98.57,"Sufficient Stock"
2022-09-03,P0125,S001,116,109.29,"Sufficient Stock"
2022-09-04,P0125,S001,72,97.86,"Reorder Now"
2022-09-05,P0125,S001,96,92.00,"Sufficient Stock"
2022-09-06,P0125,S001,141,86.86,"Sufficient Stock"
2022-09-07,P0125,S001,125,85.00,"Sufficient Stock"
2022-09-08,P0125,S001,130,88.29,"Sufficient Stock"
2022-09-09,P0125,S001,68,81.14,"Reorder Now"
2022-09-10,P0125,S001,137,73.00,"Sufficient Stock"
2022-09-11,P0125,S001,183,76.14,"Sufficient Stock"
2022-09-12,P0125,S001,189,84.00,"Sufficient Stock"
2022-09-13,P0125,S001,194,95.14,"Sufficient Stock"
2022-09-14,P0125,S001,92,94.86,"Reorder Now"
2022-09-15,P0125,S001,178,98.71,"Sufficient Stock"
2022-09-16,P0125,S001,144,104.29,"Sufficient Stock"
2022-09-17,P0125,S001,155,105.71,"Sufficient Stock"
2022-09-18,P0125,S001,194,110.00,"Sufficient Stock"
2022-09-19,P0125,S001,134,110.14,"Sufficient Stock"
2022-09-20,P0125,S001,145,96.57,"Sufficient Stock"
2022-09-21,P0125,S001,112,102.43,"Sufficient Stock"
2022-09-22,P0125,S001,158,99.29,"Sufficient Stock"
2022-09-23,P0125,S001,164,96.00,"Sufficient Stock"
2022-09-24,P0125,S001,136,93.86,"Sufficient Stock"
2022-09-25,P0125,S001,106,85.29,"Sufficient Stock"
2022-09-26,P0125,S001,137,79.86,"Sufficient Stock"
2022-09-27,P0125,S001,214,86.00,"Sufficient Stock"
2022-09-28,P0125,S001,79,78.71,"Sufficient Stock"
2022-09-29,P0125,S001,162,78.14,"Sufficient Stock"
2022-09-30,P0125,S001,154,78.86,"Sufficient Stock"
2022-10-01,P0125,S001,154,86.43,"Sufficient Stock"
2022-10-02,P0125,S001,201,95.29,"Sufficient Stock"
2022-10-03,P0125,S001,73,93.57,"Reorder Now"
2022-10-04,P0125,S001,109,91.57,"Sufficient Stock"
2022-10-05,P0125,S001,242,104.86,"Sufficient Stock"
2022-10-06,P0125,S001,147,104.71,"Sufficient Stock"
2022-10-07,P0125,S001,97,103.14,"Reorder Now"
2022-10-08,P0125,S001,242,112.29,"Sufficient Stock"
2022-10-09,P0125,S001,103,102.71,"Sufficient Stock"
2022-10-10,P0125,S001,143,111.71,"Sufficient Stock"
2022-10-11,P0125,S001,186,112.29,"Sufficient Stock"
2022-10-12,P0125,S001,145,102.14,"Sufficient Stock"
2022-10-13,P0125,S001,202,107.57,"Sufficient Stock"
2022-10-14,P0125,S001,127,104.71,"Sufficient Stock"
2022-10-15,P0125,S001,194,100.43,"Sufficient Stock"
2022-10-16,P0125,S001,152,106.14,"Sufficient Stock"
2022-10-17,P0125,S001,99,100.00,"Reorder Now"
2022-10-18,P0125,S001,120,98.00,"Sufficient Stock"
2022-10-19,P0125,S001,127,91.86,"Sufficient Stock"
2022-10-20,P0125,S001,141,81.43,"Sufficient Stock"
2022-10-21,P0125,S001,133,81.14,"Sufficient Stock"
2022-10-22,P0125,S001,133,70.86,"Sufficient Stock"
2022-10-23,P0125,S001,89,68.00,"Sufficient Stock"
2022-10-24,P0125,S001,134,74.71,"Sufficient Stock"
2022-10-25,P0125,S001,234,82.57,"Sufficient Stock"
2022-10-26,P0125,S001,165,85.00,"Sufficient Stock"
2022-10-27,P0125,S001,134,87.14,"Sufficient Stock"
2022-10-28,P0125,S001,187,95.71,"Sufficient Stock"
2022-10-29,P0125,S001,153,103.00,"Sufficient Stock"
2022-10-30,P0125,S001,91,103.43,"Reorder Now"
2022-10-31,P0125,S001,140,97.57,"Sufficient Stock"
2022-11-01,P0125,S001,163,96.00,"Sufficient Stock"
2022-11-02,P0125,S001,116,99.86,"Sufficient Stock"
2022-11-03,P0125,S001,247,114.29,"Sufficient Stock"
2022-11-04,P0125,S001,72,109.57,"Reorder Now"
2022-11-05,P0125,S001,147,103.00,"Sufficient Stock"
2022-11-06,P0125,S001,282,122.43,"Sufficient Stock"
2022-11-07,P0125,S001,137,127.86,"Sufficient Stock"
2022-11-08,P0125,S001,206,131.14,"Sufficient Stock"
2022-11-09,P0125,S001,182,130.57,"Sufficient Stock"
2022-11-10,P0125,S001,123,124.43,"Reorder Now"
2022-11-11,P0125,S001,152,127.86,"Sufficient Stock"
2022-11-12,P0125,S001,158,132.71,"Sufficient Stock"
2022-11-13,P0125,S001,198,117.86,"Sufficient Stock"
2022-11-14,P0125,S001,269,130.00,"Sufficient Stock"
2022-11-15,P0125,S001,211,128.14,"Sufficient Stock"
2022-11-16,P0125,S001,67,121.29,"Reorder Now"
2022-11-17,P0125,S001,154,120.00,"Sufficient Stock"
2022-11-18,P0125,S001,229,128.43,"Sufficient Stock"
2022-11-19,P0125,S001,289,144.57,"Sufficient Stock"
2022-11-20,P0125,S001,135,143.14,"Reorder Now"
2022-11-21,P0125,S001,117,129.86,"Reorder Now"
2022-11-22,P0125,S001,188,130.14,"Sufficient Stock"
2022-11-23,P0125,S001,165,135.43,"Sufficient Stock"
2022-11-24,P0125,S001,229,142.86,"Sufficient Stock"
2022-11-25,P0125,S001,227,141.86,"Sufficient Stock"
