YearWeek,Store_ID,Product_ID,total_units_sold,inventory_level_end_of_week,movement_category,movement_gap
2023-29,S003,P0068,665,114,Fast-Moving,551
2023-29,S003,P0129,632,85,Fast-Moving,547
2023-29,S003,P0057,657,121,Fast-Moving,536
2023-29,S003,P0070,650,121,Fast-Moving,529
2023-29,S003,P0133,634,109,Fast-Moving,525
2023-29,S003,P0166,772,258,Fast-Moving,514
2023-29,S003,P0031,536,65,Fast-Moving,471
2023-29,S003,P0149,581,130,Fast-Moving,451
2023-29,S003,P0067,607,162,Fast-Moving,445
2023-29,S003,P0085,584,144,Fast-Moving,440
2023-29,S003,P0178,594,155,Fast-Moving,439
2023-29,S003,P0096,588,165,Fast-Moving,423
2023-29,S003,P0187,617,195,Fast-Moving,422
2023-29,S003,P0126,585,178,Fast-Moving,407
2023-29,S003,P0159,587,191,Fast-Moving,396
2023-29,S003,P0171,559,165,Fast-Moving,394
2023-29,S003,P0079,659,271,Fast-Moving,388
2023-29,S003,P0066,534,146,Fast-Moving,388
2023-29,S003,P0016,520,146,Fast-Moving,374
2023-29,S003,P0116,551,198,Fast-Moving,353
2023-29,S003,P0069,512,161,Fast-Moving,351
2023-29,S003,P0046,429,87,Fast-Moving,342
2023-29,S003,P0153,505,179,Fast-Moving,326
2023-29,S003,P0125,417,143,Fast-Moving,274
2023-29,S004,P0166,957,111,Fast-Moving,846
2023-29,S004,P0067,880,159,Fast-Moving,721
2023-29,S004,P0096,790,150,Fast-Moving,640
2023-29,S004,P0171,760,130,Fast-Moving,630
2023-29,S004,P0017,808,181,Fast-Moving,627
2023-29,S004,P0149,778,164,Fast-Moving,614
2023-29,S004,P0046,707,111,Fast-Moving,596
2023-29,S004,P0083,711,128,Fast-Moving,583
2023-29,S004,P0116,651,72,Fast-Moving,579
2023-29,S004,P0153,659,97,Fast-Moving,562
2023-29,S004,P0178,641,88,Fast-Moving,553
2023-29,S004,P0069,637,90,Fast-Moving,547
2023-29,S004,P0133,734,203,Fast-Moving,531
2023-29,S004,P0061,674,154,Fast-Moving,520
2023-29,S004,P0125,730,212,Fast-Moving,518
2023-29,S004,P0066,614,99,Fast-Moving,515
2023-29,S004,P0175,674,169,Fast-Moving,505
2023-29,S004,P0187,623,126,Fast-Moving,497
2023-29,S004,P0126,639,158,Fast-Moving,481
2023-29,S004,P0094,697,216,Fast-Moving,481
2023-29,S004,P0129,697,225,Fast-Moving,472
2023-29,S004,P0159,501,61,Fast-Moving,440
2023-29,S004,P0183,592,181,Fast-Moving,411
2023-29,S004,P0079,715,306,Fast-Moving,409
2023-29,S004,P0016,541,139,Fast-Moving,402
2023-29,S004,P0057,569,169,Fast-Moving,400
2023-29,S004,P0068,557,164,Fast-Moving,393
2023-29,S004,P0070,504,115,Fast-Moving,389
2023-29,S004,P0031,526,172,Fast-Moving,354
2023-29,S004,P0085,462,110,Fast-Moving,352
2023-29,S005,P0069,857,171,Fast-Moving,686
2023-29,S005,P0070,821,147,Fast-Moving,674
2023-29,S005,P0126,765,129,Fast-Moving,636
2023-29,S005,P0125,764,142,Fast-Moving,622
2023-29,S005,P0149,752,139,Fast-Moving,613
2023-29,S005,P0178,760,152,Fast-Moving,608
2023-29,S005,P0166,897,291,Fast-Moving,606
2023-29,S005,P0187,705,106,Fast-Moving,599
2023-29,S005,P0016,686,105,Fast-Moving,581
2023-29,S005,P0094,733,162,Fast-Moving,571
2023-29,S005,P0046,743,193,Fast-Moving,550
2023-29,S005,P0159,690,141,Fast-Moving,549
2023-29,S005,P0068,682,137,Fast-Moving,545
2023-29,S005,P0057,620,80,Fast-Moving,540
2023-29,S005,P0061,714,179,Fast-Moving,535
2023-29,S005,P0133,683,152,Fast-Moving,531
2023-29,S005,P0175,666,151,Fast-Moving,515
2023-29,S005,P0083,641,127,Fast-Moving,514
2023-29,S005,P0116,699,189,Fast-Moving,510
2023-29,S005,P0153,598,110,Fast-Moving,488
2023-29,S005,P0183,607,122,Fast-Moving,485
2023-29,S005,P0079,642,158,Fast-Moving,484
2023-29,S005,P0066,584,106,Fast-Moving,478
2023-29,S005,P0085,554,78,Fast-Moving,476
2023-29,S005,P0096,678,203,Fast-Moving,475
2023-29,S005,P0031,637,166,Fast-Moving,471
2023-29,S005,P0067,652,206,Fast-Moving,446
2023-29,S005,P0129,609,174,Fast-Moving,435
2023-29,S005,P0017,557,131,Fast-Moving,426
2023-29,S005,P0171,579,162,Fast-Moving,417
2023-30,S001,P0083,860,134,Fast-Moving,726
2023-30,S001,P0166,962,264,Fast-Moving,698
2023-30,S001,P0066,821,169,Fast-Moving,652
2023-30,S001,P0094,774,170,Fast-Moving,604
2023-30,S001,P0069,777,185,Fast-Moving,592
2023-30,S001,P0057,776,187,Fast-Moving,589
2023-30,S001,P0067,738,151,Fast-Moving,587
2023-30,S001,P0133,719,143,Fast-Moving,576
2023-30,S001,P0153,701,134,Fast-Moving,567
2023-30,S001,P0031,708,160,Fast-Moving,548
2023-30,S001,P0016,735,189,Fast-Moving,546
2023-30,S001,P0175,614,86,Fast-Moving,528
2023-30,S001,P0159,617,95,Fast-Moving,522
2023-30,S001,P0116,672,162,Fast-Moving,510
2023-30,S001,P0129,592,85,Fast-Moving,507
2023-30,S001,P0085,641,140,Fast-Moving,501
2023-30,S001,P0183,645,150,Fast-Moving,495
2023-30,S001,P0125,625,131,Fast-Moving,494
2023-30,S001,P0096,644,153,Fast-Moving,491
2023-30,S001,P0126,547,84,Fast-Moving,463
2023-30,S001,P0061,770,321,Fast-Moving,449
2023-30,S001,P0149,525,90,Fast-Moving,435
2023-30,S001,P0068,570,136,Fast-Moving,434
2023-30,S001,P0046,486,71,Fast-Moving,415
2023-30,S001,P0079,593,178,Fast-Moving,415
2023-30,S001,P0178,566,157,Fast-Moving,409
2023-30,S001,P0171,470,84,Fast-Moving,386
2023-30,S001,P0017,553,170,Fast-Moving,383
2023-30,S001,P0070,481,101,Fast-Moving,380
2023-30,S001,P0187,465,103,Fast-Moving,362
2023-30,S002,P0166,850,126,Fast-Moving,724
2023-30,S002,P0171,799,143,Fast-Moving,656
2023-30,S002,P0057,810,166,Fast-Moving,644
2023-30,S002,P0159,775,154,Fast-Moving,621
2023-30,S002,P0096,807,189,Fast-Moving,618
2023-30,S002,P0067,781,194,Fast-Moving,587
2023-30,S002,P0116,665,114,Fast-Moving,551
2023-30,S002,P0061,734,188,Fast-Moving,546
2023-30,S002,P0069,654,110,Fast-Moving,544
2023-30,S002,P0094,759,218,Fast-Moving,541
2023-30,S002,P0126,674,133,Fast-Moving,541
2023-30,S002,P0017,699,160,Fast-Moving,539
2023-30,S002,P0066,621,98,Fast-Moving,523
2023-30,S002,P0175,564,44,Fast-Moving,520
2023-30,S002,P0183,611,96,Fast-Moving,515
2023-30,S002,P0129,652,138,Fast-Moving,514
2023-30,S002,P0031,642,131,Fast-Moving,511
2023-30,S002,P0149,727,221,Fast-Moving,506
2023-30,S002,P0153,669,171,Fast-Moving,498
2023-30,S002,P0046,650,162,Fast-Moving,488
2023-30,S002,P0178,617,133,Fast-Moving,484
2023-30,S002,P0016,663,189,Fast-Moving,474
2023-30,S002,P0079,614,144,Fast-Moving,470
2023-30,S002,P0068,555,110,Fast-Moving,445
2023-30,S002,P0085,640,201,Fast-Moving,439
2023-30,S002,P0125,564,157,Fast-Moving,407
2023-30,S002,P0083,598,195,Fast-Moving,403
2023-30,S002,P0133,515,152,Fast-Moving,363
2023-30,S002,P0070,509,148,Fast-Moving,361
2023-30,S002,P0187,502,155,Fast-Moving,347
2023-30,S003,P0166,867,106,Fast-Moving,761
2023-30,S003,P0094,876,156,Fast-Moving,720
2023-30,S003,P0017,812,138,Fast-Moving,674
2023-30,S003,P0126,774,101,Fast-Moving,673
2023-30,S003,P0183,771,149,Fast-Moving,622
2023-30,S003,P0125,795,189,Fast-Moving,606
2023-30,S003,P0096,717,114,Fast-Moving,603
2023-30,S003,P0085,745,146,Fast-Moving,599
2023-30,S003,P0070,733,138,Fast-Moving,595
2023-30,S003,P0178,763,178,Fast-Moving,585
2023-30,S003,P0068,641,68,Fast-Moving,573
2023-30,S003,P0061,694,137,Fast-Moving,557
2023-30,S003,P0133,672,118,Fast-Moving,554
2023-30,S003,P0016,598,66,Fast-Moving,532
2023-30,S003,P0171,658,132,Fast-Moving,526
2023-30,S003,P0079,622,106,Fast-Moving,516
2023-30,S003,P0149,700,185,Fast-Moving,515
2023-30,S003,P0116,588,73,Fast-Moving,515
2023-30,S003,P0159,644,135,Fast-Moving,509
2023-30,S003,P0175,702,193,Fast-Moving,509
2023-30,S003,P0067,585,102,Fast-Moving,483
2023-30,S003,P0069,683,209,Fast-Moving,474
2023-30,S003,P0057,729,266,Fast-Moving,463
2023-30,S003,P0083,578,119,Fast-Moving,459
2023-30,S003,P0129,639,194,Fast-Moving,445
2023-30,S003,P0153,603,167,Fast-Moving,436
2023-30,S003,P0066,711,277,Fast-Moving,434
2023-30,S003,P0031,689,264,Fast-Moving,425
2023-30,S003,P0187,539,212,Fast-Moving,327
2023-30,S003,P0046,395,73,Fast-Moving,322
2023-30,S004,P0166,943,127,Fast-Moving,816
2023-30,S004,P0094,1011,246,Fast-Moving,765
2023-30,S004,P0125,760,94,Fast-Moving,666
2023-30,S004,P0017,811,152,Fast-Moving,659
2023-30,S004,P0178,688,48,Fast-Moving,640
2023-30,S004,P0067,740,108,Fast-Moving,632
2023-30,S004,P0133,778,151,Fast-Moving,627
2023-30,S004,P0171,700,112,Fast-Moving,588
2023-30,S004,P0016,644,69,Fast-Moving,575
2023-30,S004,P0083,680,109,Fast-Moving,571
2023-30,S004,P0149,739,176,Fast-Moving,563
2023-30,S004,P0153,741,185,Fast-Moving,556
2023-30,S004,P0129,718,163,Fast-Moving,555
2023-30,S004,P0126,678,128,Fast-Moving,550
2023-30,S004,P0079,682,138,Fast-Moving,544
2023-30,S004,P0183,623,85,Fast-Moving,538
2023-30,S004,P0061,703,180,Fast-Moving,523
2023-30,S004,P0116,677,154,Fast-Moving,523
2023-30,S004,P0046,639,141,Fast-Moving,498
2023-30,S004,P0057,571,87,Fast-Moving,484
2023-30,S004,P0187,688,229,Fast-Moving,459
2023-30,S004,P0066,604,146,Fast-Moving,458
2023-30,S004,P0031,639,185,Fast-Moving,454
2023-30,S004,P0085,529,116,Fast-Moving,413
2023-30,S004,P0070,525,126,Fast-Moving,399
2023-30,S004,P0096,592,200,Fast-Moving,392
2023-30,S004,P0069,559,178,Fast-Moving,381
2023-30,S004,P0159,442,83,Fast-Moving,359
2023-30,S004,P0175,532,205,Fast-Moving,327
2023-30,S004,P0068,591,264,Fast-Moving,327
2023-30,S005,P0166,930,97,Fast-Moving,833
2023-30,S005,P0094,940,192,Fast-Moving,748
2023-30,S005,P0129,808,69,Fast-Moving,739
2023-30,S005,P0096,752,88,Fast-Moving,664
2023-30,S005,P0178,717,67,Fast-Moving,650
2023-30,S005,P0067,708,116,Fast-Moving,592
2023-30,S005,P0153,632,47,Fast-Moving,585
2023-30,S005,P0175,732,148,Fast-Moving,584
2023-30,S005,P0061,618,62,Fast-Moving,556
2023-30,S005,P0126,672,131,Fast-Moving,541
2023-30,S005,P0057,625,96,Fast-Moving,529
2023-30,S005,P0085,681,153,Fast-Moving,528
2023-30,S005,P0016,685,165,Fast-Moving,520
2023-30,S005,P0066,671,152,Fast-Moving,519
2023-30,S005,P0017,623,109,Fast-Moving,514
2023-30,S005,P0116,670,161,Fast-Moving,509
2023-30,S005,P0079,651,151,Fast-Moving,500
2023-30,S005,P0083,564,70,Fast-Moving,494
2023-30,S005,P0133,584,95,Fast-Moving,489
2023-30,S005,P0187,544,71,Fast-Moving,473
2023-30,S005,P0159,543,88,Fast-Moving,455
2023-30,S005,P0046,597,147,Fast-Moving,450
2023-30,S005,P0031,546,101,Fast-Moving,445
2023-30,S005,P0070,633,193,Fast-Moving,440
2023-30,S005,P0125,635,201,Fast-Moving,434
2023-30,S005,P0068,510,84,Fast-Moving,426
2023-30,S005,P0171,537,111,Fast-Moving,426
2023-30,S005,P0149,548,149,Fast-Moving,399
2023-30,S005,P0183,530,139,Fast-Moving,391
2023-30,S005,P0069,537,228,Fast-Moving,309
2023-31,S001,P0183,854,203,Fast-Moving,651
2023-31,S001,P0171,660,53,Fast-Moving,607
2023-31,S001,P0068,722,129,Fast-Moving,593
2023-31,S001,P0133,675,83,Fast-Moving,592
2023-31,S001,P0016,659,68,Fast-Moving,591
2023-31,S001,P0085,701,118,Fast-Moving,583
2023-31,S001,P0125,812,243,Fast-Moving,569
2023-31,S001,P0079,715,153,Fast-Moving,562
2023-31,S001,P0178,682,131,Fast-Moving,551
2023-31,S001,P0159,632,83,Fast-Moving,549
2023-31,S001,P0070,670,133,Fast-Moving,537
2023-31,S001,P0066,708,177,Fast-Moving,531
2023-31,S001,P0096,635,112,Fast-Moving,523
2023-31,S001,P0126,682,159,Fast-Moving,523
2023-31,S001,P0067,616,104,Fast-Moving,512
2023-31,S001,P0175,718,213,Fast-Moving,505
2023-31,S001,P0166,631,128,Fast-Moving,503
2023-31,S001,P0153,700,197,Fast-Moving,503
2023-31,S001,P0149,691,191,Fast-Moving,500
2023-31,S001,P0129,627,142,Fast-Moving,485
2023-31,S001,P0069,580,109,Fast-Moving,471
2023-31,S001,P0017,575,106,Fast-Moving,469
2023-31,S001,P0083,618,162,Fast-Moving,456
2023-31,S001,P0116,649,195,Fast-Moving,454
2023-31,S001,P0046,550,118,Fast-Moving,432
2023-31,S001,P0057,574,157,Fast-Moving,417
2023-31,S001,P0031,479,88,Fast-Moving,391
2023-31,S001,P0061,488,125,Fast-Moving,363
2023-31,S001,P0187,491,137,Fast-Moving,354
2023-31,S001,P0094,474,159,Fast-Moving,315
2023-31,S002,P0125,821,119,Fast-Moving,702
2023-31,S002,P0094,824,132,Fast-Moving,692
2023-31,S002,P0116,763,122,Fast-Moving,641
2023-31,S002,P0057,792,153,Fast-Moving,639
2023-31,S002,P0068,762,124,Fast-Moving,638
2023-31,S002,P0066,834,203,Fast-Moving,631
2023-31,S002,P0166,748,118,Fast-Moving,630
2023-31,S002,P0067,749,153,Fast-Moving,596
2023-31,S002,P0178,712,128,Fast-Moving,584
2023-31,S002,P0175,650,75,Fast-Moving,575
2023-31,S002,P0031,712,138,Fast-Moving,574
2023-31,S002,P0159,682,114,Fast-Moving,568
2023-31,S002,P0187,724,157,Fast-Moving,567
2023-31,S002,P0046,722,169,Fast-Moving,553
2023-31,S002,P0133,723,186,Fast-Moving,537
2023-31,S002,P0171,589,52,Fast-Moving,537
2023-31,S002,P0153,595,59,Fast-Moving,536
2023-31,S002,P0183,705,191,Fast-Moving,514
2023-31,S002,P0083,708,212,Fast-Moving,496
2023-31,S002,P0070,655,162,Fast-Moving,493
2023-31,S002,P0069,664,184,Fast-Moving,480
2023-31,S002,P0017,621,145,Fast-Moving,476
2023-31,S002,P0126,601,147,Fast-Moving,454
2023-31,S002,P0149,587,147,Fast-Moving,440
2023-31,S002,P0085,497,62,Fast-Moving,435
2023-31,S002,P0016,589,158,Fast-Moving,431
2023-31,S002,P0096,686,258,Fast-Moving,428
2023-31,S002,P0129,601,189,Fast-Moving,412
2023-31,S002,P0079,627,218,Fast-Moving,409
2023-31,S002,P0061,459,53,Fast-Moving,406
2023-31,S003,P0187,820,108,Fast-Moving,712
2023-31,S003,P0069,759,120,Fast-Moving,639
2023-31,S003,P0094,796,161,Fast-Moving,635
2023-31,S003,P0133,796,168,Fast-Moving,628
2023-31,S003,P0061,697,92,Fast-Moving,605
2023-31,S003,P0083,719,146,Fast-Moving,573
2023-31,S003,P0125,631,89,Fast-Moving,542
2023-31,S003,P0166,690,154,Fast-Moving,536
2023-31,S003,P0126,670,135,Fast-Moving,535
2023-31,S003,P0057,732,201,Fast-Moving,531
2023-31,S003,P0129,600,77,Fast-Moving,523
2023-31,S003,P0178,717,198,Fast-Moving,519
2023-31,S003,P0175,670,162,Fast-Moving,508
2023-31,S003,P0159,628,121,Fast-Moving,507
2023-31,S003,P0068,716,211,Fast-Moving,505
2023-31,S003,P0171,643,150,Fast-Moving,493
2023-31,S003,P0017,564,78,Fast-Moving,486
2023-31,S003,P0046,665,185,Fast-Moving,480
2023-31,S003,P0067,619,150,Fast-Moving,469
2023-31,S003,P0070,618,151,Fast-Moving,467
2023-31,S003,P0183,624,160,Fast-Moving,464
2023-31,S003,P0149,629,173,Fast-Moving,456
2023-31,S003,P0096,589,147,Fast-Moving,442
2023-31,S003,P0066,597,192,Fast-Moving,405
2023-31,S003,P0116,573,177,Fast-Moving,396
2023-31,S003,P0079,519,128,Fast-Moving,391
2023-31,S003,P0031,576,187,Fast-Moving,389
2023-31,S003,P0153,574,229,Fast-Moving,345
2023-31,S003,P0016,461,132,Fast-Moving,329
2023-31,S003,P0085,400,110,Fast-Moving,290
2023-31,S004,P0153,818,102,Fast-Moving,716
2023-31,S004,P0183,773,132,Fast-Moving,641
2023-31,S004,P0187,778,140,Fast-Moving,638
2023-31,S004,P0133,725,106,Fast-Moving,619
2023-31,S004,P0149,731,146,Fast-Moving,585
2023-31,S004,P0046,688,142,Fast-Moving,546
2023-31,S004,P0070,681,137,Fast-Moving,544
2023-31,S004,P0166,653,111,Fast-Moving,542
2023-31,S004,P0175,691,150,Fast-Moving,541
2023-31,S004,P0094,596,64,Fast-Moving,532
2023-31,S004,P0126,663,132,Fast-Moving,531
2023-31,S004,P0016,622,110,Fast-Moving,512
2023-31,S004,P0068,571,69,Fast-Moving,502
2023-31,S004,P0159,579,84,Fast-Moving,495
2023-31,S004,P0116,674,180,Fast-Moving,494
2023-31,S004,P0069,626,142,Fast-Moving,484
2023-31,S004,P0085,705,232,Fast-Moving,473
2023-31,S004,P0178,689,220,Fast-Moving,469
2023-31,S004,P0096,534,65,Fast-Moving,469
2023-31,S004,P0171,778,309,Fast-Moving,469
2023-31,S004,P0057,593,129,Fast-Moving,464
2023-31,S004,P0079,607,146,Fast-Moving,461
2023-31,S004,P0061,592,135,Fast-Moving,457
2023-31,S004,P0017,558,117,Fast-Moving,441
2023-31,S004,P0031,552,115,Fast-Moving,437
2023-31,S004,P0125,605,173,Fast-Moving,432
2023-31,S004,P0083,509,100,Fast-Moving,409
2023-31,S004,P0066,541,136,Fast-Moving,405
2023-31,S004,P0067,460,72,Fast-Moving,388
2023-31,S004,P0129,542,182,Fast-Moving,360
2023-31,S005,P0166,749,101,Fast-Moving,648
2023-31,S005,P0061,772,127,Fast-Moving,645
2023-31,S005,P0031,776,135,Fast-Moving,641
2023-31,S005,P0079,687,48,Fast-Moving,639
2023-31,S005,P0096,715,94,Fast-Moving,621
2023-31,S005,P0017,738,122,Fast-Moving,616
2023-31,S005,P0069,719,107,Fast-Moving,612
2023-31,S005,P0066,767,163,Fast-Moving,604
2023-31,S005,P0046,742,145,Fast-Moving,597
2023-31,S005,P0187,675,82,Fast-Moving,593
2023-31,S005,P0068,685,117,Fast-Moving,568
2023-31,S005,P0067,653,97,Fast-Moving,556
2023-31,S005,P0083,672,121,Fast-Moving,551
2023-31,S005,P0094,700,154,Fast-Moving,546
2023-31,S005,P0133,700,203,Fast-Moving,497
2023-31,S005,P0085,606,128,Fast-Moving,478
2023-31,S005,P0178,624,147,Fast-Moving,477
2023-31,S005,P0125,615,139,Fast-Moving,476
2023-31,S005,P0153,668,197,Fast-Moving,471
2023-31,S005,P0057,595,133,Fast-Moving,462
2023-31,S005,P0016,563,102,Fast-Moving,461
2023-31,S005,P0183,578,126,Fast-Moving,452
2023-31,S005,P0126,610,166,Fast-Moving,444
2023-31,S005,P0070,533,96,Fast-Moving,437
2023-31,S005,P0159,509,81,Fast-Moving,428
2023-31,S005,P0149,542,116,Fast-Moving,426
2023-31,S005,P0175,546,143,Fast-Moving,403
2023-31,S005,P0129,611,218,Fast-Moving,393
2023-31,S005,P0171,562,176,Fast-Moving,386
2023-31,S005,P0116,552,170,Fast-Moving,382
2023-32,S001,P0046,832,143,Fast-Moving,689
2023-32,S001,P0061,803,130,Fast-Moving,673
2023-32,S001,P0031,691,93,Fast-Moving,598
2023-32,S001,P0187,659,80,Fast-Moving,579
2023-32,S001,P0096,671,103,Fast-Moving,568
2023-32,S001,P0153,814,247,Fast-Moving,567
2023-32,S001,P0133,733,179,Fast-Moving,554
2023-32,S001,P0129,650,96,Fast-Moving,554
2023-32,S001,P0166,720,167,Fast-Moving,553
2023-32,S001,P0068,613,89,Fast-Moving,524
2023-32,S001,P0171,745,221,Fast-Moving,524
2023-32,S001,P0017,628,106,Fast-Moving,522
2023-32,S001,P0085,614,93,Fast-Moving,521
2023-32,S001,P0126,627,113,Fast-Moving,514
2023-32,S001,P0149,662,151,Fast-Moving,511
2023-32,S001,P0125,586,79,Fast-Moving,507
2023-32,S001,P0183,696,193,Fast-Moving,503
2023-32,S001,P0069,706,208,Fast-Moving,498
2023-32,S001,P0066,658,171,Fast-Moving,487
2023-32,S001,P0083,620,137,Fast-Moving,483
2023-32,S001,P0016,613,136,Fast-Moving,477
2023-32,S001,P0079,654,191,Fast-Moving,463
2023-32,S001,P0070,548,86,Fast-Moving,462
2023-32,S001,P0094,603,142,Fast-Moving,461
2023-32,S001,P0175,559,103,Fast-Moving,456
2023-32,S001,P0067,639,198,Fast-Moving,441
2023-32,S001,P0057,637,197,Fast-Moving,440
2023-32,S001,P0178,604,212,Fast-Moving,392
2023-32,S001,P0116,556,168,Fast-Moving,388
2023-32,S001,P0159,431,108,Fast-Moving,323
2023-32,S002,P0083,853,127,Fast-Moving,726
2023-32,S002,P0016,892,182,Fast-Moving,710
2023-32,S002,P0129,809,115,Fast-Moving,694
2023-32,S002,P0153,711,77,Fast-Moving,634
2023-32,S002,P0096,734,104,Fast-Moving,630
2023-32,S002,P0187,743,120,Fast-Moving,623
2023-32,S002,P0069,718,158,Fast-Moving,560
2023-32,S002,P0094,736,186,Fast-Moving,550
2023-32,S002,P0031,631,97,Fast-Moving,534
2023-32,S002,P0061,674,147,Fast-Moving,527
2023-32,S002,P0133,621,95,Fast-Moving,526
2023-32,S002,P0017,619,105,Fast-Moving,514
2023-32,S002,P0116,589,81,Fast-Moving,508
2023-32,S002,P0066,656,154,Fast-Moving,502
2023-32,S002,P0125,766,270,Fast-Moving,496
2023-32,S002,P0046,621,130,Fast-Moving,491
2023-32,S002,P0067,641,160,Fast-Moving,481
2023-32,S002,P0149,632,152,Fast-Moving,480
2023-32,S002,P0079,635,157,Fast-Moving,478
2023-32,S002,P0183,599,128,Fast-Moving,471
2023-32,S002,P0171,547,88,Fast-Moving,459
2023-32,S002,P0159,533,82,Fast-Moving,451
2023-32,S002,P0070,569,119,Fast-Moving,450
2023-32,S002,P0057,602,153,Fast-Moving,449
2023-32,S002,P0175,592,149,Fast-Moving,443
2023-32,S002,P0068,633,195,Fast-Moving,438
2023-32,S002,P0178,589,154,Fast-Moving,435
2023-32,S002,P0085,532,106,Fast-Moving,426
2023-32,S002,P0166,608,214,Fast-Moving,394
2023-32,S002,P0126,501,138,Fast-Moving,363
2023-32,S003,P0067,785,144,Fast-Moving,641
2023-32,S003,P0046,743,106,Fast-Moving,637
2023-32,S003,P0066,780,149,Fast-Moving,631
2023-32,S003,P0133,726,103,Fast-Moving,623
2023-32,S003,P0126,716,120,Fast-Moving,596
2023-32,S003,P0094,732,144,Fast-Moving,588
2023-32,S003,P0017,728,153,Fast-Moving,575
2023-32,S003,P0116,740,177,Fast-Moving,563
2023-32,S003,P0069,798,245,Fast-Moving,553
2023-32,S003,P0171,712,162,Fast-Moving,550
2023-32,S003,P0159,748,208,Fast-Moving,540
2023-32,S003,P0175,793,254,Fast-Moving,539
2023-32,S003,P0187,585,53,Fast-Moving,532
2023-32,S003,P0083,654,124,Fast-Moving,530
2023-32,S003,P0016,630,120,Fast-Moving,510
2023-32,S003,P0068,641,131,Fast-Moving,510
2023-32,S003,P0061,611,115,Fast-Moving,496
2023-32,S003,P0178,685,191,Fast-Moving,494
2023-32,S003,P0079,617,141,Fast-Moving,476
2023-32,S003,P0153,606,137,Fast-Moving,469
2023-32,S003,P0031,657,198,Fast-Moving,459
2023-32,S003,P0057,615,157,Fast-Moving,458
2023-32,S003,P0125,618,201,Fast-Moving,417
2023-32,S003,P0085,577,160,Fast-Moving,417
2023-32,S003,P0096,705,296,Fast-Moving,409
2023-32,S003,P0149,618,209,Fast-Moving,409
2023-32,S003,P0070,585,190,Fast-Moving,395
2023-32,S003,P0166,568,180,Fast-Moving,388
2023-32,S003,P0183,437,83,Fast-Moving,354
2023-32,S003,P0129,487,162,Fast-Moving,325
2023-32,S004,P0178,839,192,Fast-Moving,647
2023-32,S004,P0125,691,89,Fast-Moving,602
2023-32,S004,P0175,827,228,Fast-Moving,599
2023-32,S004,P0133,794,199,Fast-Moving,595
2023-32,S004,P0129,672,85,Fast-Moving,587
2023-32,S004,P0159,678,107,Fast-Moving,571
2023-32,S004,P0096,704,136,Fast-Moving,568
2023-32,S004,P0046,720,156,Fast-Moving,564
2023-32,S004,P0068,636,74,Fast-Moving,562
2023-32,S004,P0031,806,267,Fast-Moving,539
2023-32,S004,P0116,672,146,Fast-Moving,526
2023-32,S004,P0183,657,131,Fast-Moving,526
2023-32,S004,P0153,726,201,Fast-Moving,525
2023-32,S004,P0057,678,159,Fast-Moving,519
2023-32,S004,P0094,643,125,Fast-Moving,518
2023-32,S004,P0126,643,132,Fast-Moving,511
2023-32,S004,P0070,643,142,Fast-Moving,501
2023-32,S004,P0083,619,135,Fast-Moving,484
2023-32,S004,P0079,604,130,Fast-Moving,474
2023-32,S004,P0187,668,194,Fast-Moving,474
2023-32,S004,P0085,592,133,Fast-Moving,459
2023-32,S004,P0166,610,151,Fast-Moving,459
2023-32,S004,P0067,690,235,Fast-Moving,455
2023-32,S004,P0017,542,101,Fast-Moving,441
2023-32,S004,P0171,520,80,Fast-Moving,440
2023-32,S004,P0066,576,154,Fast-Moving,422
2023-32,S004,P0149,447,80,Fast-Moving,367
2023-32,S004,P0069,447,81,Fast-Moving,366
2023-32,S004,P0016,506,141,Fast-Moving,365
2023-32,S004,P0061,475,145,Fast-Moving,330
2023-32,S005,P0116,883,181,Fast-Moving,702
2023-32,S005,P0166,822,154,Fast-Moving,668
2023-32,S005,P0125,779,120,Fast-Moving,659
2023-32,S005,P0178,744,145,Fast-Moving,599
2023-32,S005,P0094,687,92,Fast-Moving,595
2023-32,S005,P0057,715,139,Fast-Moving,576
2023-32,S005,P0068,693,120,Fast-Moving,573
2023-32,S005,P0126,652,90,Fast-Moving,562
2023-32,S005,P0067,761,202,Fast-Moving,559
2023-32,S005,P0083,645,96,Fast-Moving,549
2023-32,S005,P0133,652,109,Fast-Moving,543
